Area Name,State,UA,MDV Truck,HDV Truck,LDV Car - 100 mi,LDV Car - 200 mi,LDV Car - 300 mi,LDV Truck - 100 mi,LDV Truck - 200 mi,LDV Truck - 300 mi
"Fairbanks, AK",AK,Fairbanks,61703.6975542894,15059.394782386536,1202753.0811805816,1280839.3310479226,488400.8981834577,0.0,205.747686752113,0.0
"Anchorage, AK",AK,Anchorage,170850.40354794316,41697.7227903528,3330284.20391558,3546496.0004556943,1352325.6118388157,0.0,569.6915534069266,0.0
"Huntsville, AL",AL,Huntsville,160764.89524656298,186175.09026145944,7832368.407430091,3456721.1321792696,3180483.0311607923,0.0,1339.8358227226308,0.0
"Anniston-Oxford, AL",AL,Anniston-Oxford,55188.422013056166,63911.399524815795,2688746.5224795197,1186645.7806698154,1091816.9632733827,0.0,459.9475818350817,0.0
"Florence, AL",AL,Florence,41157.871965045306,47663.207296032626,2005186.6149115993,884964.8771823056,814244.3857706159,0.0,343.01512877686605,0.0
"Daphne-Fairhope, AL",AL,Daphne-Fairhope,42234.516845108235,48910.02462775068,2057640.1019225111,908114.5897054174,835544.1276475633,0.0,351.9880290885095,0.0
"Decatur, AL",AL,Decatur,24679.94743109893,28580.813202944257,1202392.1034496324,530661.2223726562,488254.31630559085,0.0,205.68593423572466,0.0
"Montgomery, AL",AL,Montgomery,175454.3718929079,203186.357779362,8548030.820110783,3772570.088297442,3471091.4450105913,0.0,1462.259856885283,0.0
"Dothan, AL",AL,Dothan,51112.78721783931,59191.57760903928,2490184.0616803435,1099012.638483742,1011186.8774109478,0.0,425.98070436104484,0.0
"Mobile, AL",AL,Mobile,215534.56979088762,249601.55588532452,10500713.806643525,4634363.123669918,4264015.7280425625,0.0,1796.293507970398,0.0
"Pensacola, FL-AL",AL,Pensacola,4321.435215883638,5004.47308563395,210537.70854471702,92918.27304199993,85492.86430535231,0.0,36.01541057166701,0.0
"Tuscaloosa, AL",AL,Tuscaloosa,77866.06634554338,90173.4293917394,3793587.6306847404,1674254.050323012,1540458.8317332652,0.0,648.9460581817317,0.0
"Gadsden, AL",AL,Gadsden,48046.79607458398,55640.981709598986,2340810.82860565,1033088.5674375679,950531.0184943768,0.0,400.4283301341745,0.0
