Area Name,State,UA,MDV Truck,HDV Truck,LDV Car - 100 mi,LDV Car - 200 mi,LDV Car - 300 mi,LDV Truck - 100 mi,LDV Truck - 200 mi,LDV Truck - 300 mi
"Fairbanks, AK",AK,Fairbanks,245921.31352003926,57636.31591056423,2666494.467483024,2046214.9760992015,1345018.7301727687,184010.5104337089,1.550224223963983,0.0
"Anchorage, AK",AK,Anchorage,680927.6805327883,159588.29409976094,7383214.845868874,5665732.658967548,3724201.3353798604,509503.825714845,4.292391619173424,0.0
"Huntsville, AL",AL,Huntsville,640731.6866571807,712541.6706342553,17364305.77793348,10009962.315314045,8758810.1962235,1198282.6029708823,10.095112034099232,0.0
"Anniston-Oxford, AL",AL,Anniston-Oxford,219954.55330058906,244605.95306295305,5960932.165984354,3436285.1650236174,3006781.5035121986,411354.26911600167,3.4655159159745805,0.0
"Florence, AL",AL,Florence,164035.51710053792,182419.7926092397,4445484.649332123,2562678.5419588163,2242367.577009989,306775.69176639756,2.5844779604092527,0.0
"Daphne-Fairhope, AL",AL,Daphne-Fairhope,168326.50667805443,187191.6947110218,4561773.661824475,2629715.4075623234,2301025.4583760924,314800.6080727742,2.652085074938237,0.0
"Decatur, AL",AL,Decatur,98362.42122315348,109386.38654135405,2665694.8528449824,1536687.11910235,1344615.5323289754,183955.2820506318,1.5497589441433097,0.0
"Montgomery, AL",AL,Montgomery,699276.8879170002,777648.3235156358,18950924.323068872,10924596.741169784,9559123.832044708,1307772.57766384,11.017526795354808,0.0
"Dothan, AL",AL,Dothan,203711.02978425834,226541.9371506172,5520720.5842532115,3182517.3841375373,2784732.3332273574,380975.9812212408,3.20958946011066,0.0
"Mobile, AL",AL,Mobile,859017.3135947582,955291.6524636488,23280008.796847895,13420174.335605368,11742777.455412373,1606515.6819411777,13.534333014202662,0.0
"Pensacola, FL-AL",AL,Pensacola,17223.16598039806,19153.451775282778,466760.6219196522,269072.4463989662,235440.89506076497,32210.3941355928,0.2713613104747742,0.0
"Tuscaloosa, AL",AL,Tuscaloosa,310336.7557103955,345117.73801412294,8410357.147156958,4848299.677396743,4242307.344530439,580385.1177866888,4.88954172617899,0.0
"Gadsden, AL",AL,Gadsden,191491.46111859242,212952.8607044539,5189561.175090722,2991614.6640132037,2617690.6762419227,358123.2070369824,3.0170628264867676,0.0
"Birmingham, AL",AL,Birmingham,2054616.111369583,2284887.148543105,55681626.42341553,32098662.007097915,28086628.02284292,3842498.8077031677,32.371709193210066,0.0
"Auburn, AL",AL,Auburn,189633.0207021826,210886.13563581937,5139196.056067233,2962580.7970749633,2592285.7724307063,354647.59178957646,2.9877819830338153,0.0
"Columbus, GA-AL",AL,Columbus,118850.407120282,132170.5628246192,3220934.525394649,1856764.8849092892,1624686.5566169727,222271.47209037526,1.8725594506449021,0.0
"Memphis, TN-MS-AR",AR,Memphis,74887.05036203277,141540.73656875786,2063472.7514879196,1216600.0014667923,1040845.87530122,142396.9133031617,1.1996442154307592,0.0
"Fort Smith, AR-OK",AR,Fort Smith,220698.51445007644,417132.6036194348,6081229.914384278,3585423.804324526,3067461.4281100295,419655.82936375454,3.535453659000401,0.0
"Fayetteville-Springdale-Rogers, AR-MO",AR,Fayetteville-Springdale-Rogers,491882.5861747484,929685.7496181607,13553562.446326407,7991025.847174848,6836615.389141446,935309.3978230943,7.879654710967592,0.0
"Texarkana-Texarkana, TX-AR",AR,Texarkana-Texarkana,53798.16136150656,101681.55039276447,1482379.657269835,873994.1401738363,747734.0084995916,102296.61980581722,0.8618132609862089,0.0
"Jonesboro, AR",AR,Jonesboro,121705.83445006625,230030.87141900993,3353539.388595495,1977208.5781807867,1691574.3800168282,231422.32299032438,1.9496521705202385,0.0
"Conway, AR",AR,Conway,148569.7213852166,280805.12845703005,4093759.472331617,2413633.8977348004,2064952.2307378082,282503.7123680259,2.3799950189825676,0.0
"Pine Bluff, AR",AR,Pine Bluff,103296.49594585257,195236.18636954966,2846279.879872455,1678134.1568628913,1435705.255027905,196417.1656730037,1.6547459572334156,0.0
"Little Rock, AR",AR,Little Rock,1010498.8918888838,1909899.7325761921,27843758.28318909,16416362.340497416,14044799.448426936,1921452.67313392,16.18756706924978,0.0
"Hot Springs, AR",AR,Hot Springs,103907.12937363664,196390.3178879394,2863105.5584549154,1688054.3850671847,1444192.3737160827,197578.27850700932,1.6645279269577993,0.0
"Avondale-Goodyear, AZ",AZ,Avondale-Goodyear,251561.32563415656,301664.56694212375,6637727.35021071,3890014.4845054527,3348166.8910650336,458058.81407052075,3.858985380229953,0.0
"Sierra Vista, AZ",AZ,Sierra Vista,106262.26046730603,127426.41860927045,2803848.766581956,1643184.7436487912,1414302.382806553,193489.06230878146,1.6300777099969432,0.0
"Flagstaff, AZ",AZ,Flagstaff,112348.06404214064,134724.32616826944,2964429.5106007615,1737292.4686589162,1495301.661942248,204570.47937926132,1.7234347749711996,0.0
"Tucson, AZ",AZ,Tucson,1458807.1257576663,1749356.4192922139,38492260.02015142,22558240.36143725,19416059.708696246,2656288.522481263,22.37830221590209,0.0
"Lake Havasu City, AZ",AZ,Lake Havasu City,107636.24589983429,129074.05947554257,2840102.911217635,1664431.3451307986,1432589.5043360644,195990.9021133997,1.6511548357570707,0.0
"Phoenix-Mesa, AZ",AZ,Phoenix-Mesa,6190509.990297082,7423468.25636341,163343540.07223567,95726850.96974087,82392873.928733,11272073.151542405,94.96327580760803,0.0
"Prescott Valley-Prescott, AZ",AZ,Prescott Valley-Prescott,170728.77051931713,204732.6650606506,4504869.843117286,2640061.577699747,2272322.326828297,310873.7718512727,2.619002852516465,0.0
"Casa Grande, AZ",AZ,Casa Grande,103413.55753241606,124010.34209180893,2728682.548818246,1599133.871954424,1376387.4416881823,188301.96335903043,1.5863782146526322,0.0
